id,name,description,image_url,max_stack
1077,Music Disc - Aaron Cherof - Relic,Music Disc - Aaron Cherof - Relic,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_aaron_cherof_relic.png,1
1078,Music Disc - Amos Roddy - Tears,Music Disc - Amos Roddy - Tears,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_amos_roddy_tears.png,1
1079,Music Disc - C418 - 11,Music Disc - C418 - 11,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_11.png,1
1080,Music Disc - C418 - 13,Music Disc - C418 - 13,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_13.png,1
1081,Music Disc - C418 - blocks,Music Disc - C418 - blocks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_blocks.png,1
1082,Music Disc - C418 - cat,Music Disc - C418 - cat,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_cat.png,1
1083,Music Disc - C418 - chirp,Music Disc - C418 - chirp,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_chirp.png,1
1084,Music Disc - C418 - far,Music Disc - C418 - far,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_far.png,1
1085,Music Disc - C418 - mall,Music Disc - C418 - mall,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_mall.png,1
1086,Music Disc - C418 - mellohi,Music Disc - C418 - mellohi,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_mellohi.png,1
1087,Music Disc - C418 - stal,Music Disc - C418 - stal,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_stal.png,1
1088,Music Disc - C418 - strad,Music Disc - C418 - strad,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_strad.png,1
1089,Music Disc - C418 - wait,Music Disc - C418 - wait,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_wait.png,1
1090,Music Disc - C418 - ward,Music Disc - C418 - ward,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_c418_ward.png,1
1091,Music Disc - Hyper Potions - Lava Chicken,Music Disc - Hyper Potions - Lava Chicken,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_hyper_potions_lava_chicken.png,1
1092,Music Disc - Lena Raine - Creator,Music Disc - Lena Raine - Creator,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_lena_raine_creator.png,1
1093,Music Disc - Lena Raine - Creator (Music Box),Music Disc - Lena Raine - Creator (Music Box),https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_lena_raine_creator_music_box.png,1
1094,Music Disc - Lena Raine - otherside,Music Disc - Lena Raine - otherside,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_lena_raine_otherside.png,1
1095,Music Disc - Lena Raine - Pigstep,Music Disc - Lena Raine - Pigstep,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_lena_raine_pigstep.png,1
1096,Music Disc - Samuel Ã…berg - 5,Music Disc - Samuel Ã…berg - 5,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_music_disc_samuel_berg_5.png,1
1097,Mycelium,Mycelium,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_mycelium.png,64
1098,Name Tag,Name Tag,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_name_tag.png,64
1099,Nautilus Shell,Nautilus Shell,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nautilus_shell.png,64
1100,Nautilus Spawn Egg,Nautilus Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nautilus_spawn_egg.png,64
1101,Nether Brick,Nether Brick,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_brick.png,64
1102,Nether Brick Fence,Nether Brick Fence,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_brick_fence.png,64
1103,Nether Brick Slab,Nether Brick Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_brick_slab.png,64
1104,Nether Brick Stairs,Nether Brick Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_brick_stairs.png,64
1105,Nether Brick Wall,Nether Brick Wall,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_brick_wall.png,64
1106,Nether Bricks,Nether Bricks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_bricks.png,64
1107,Nether Gold Ore,Nether Gold Ore,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_gold_ore.png,64
1108,Nether Quartz,Nether Quartz,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_quartz.png,64
1109,Nether Quartz Ore,Nether Quartz Ore,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_quartz_ore.png,64
1110,Nether Sprouts,Nether Sprouts,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_sprouts.png,64
1111,Nether Star,Nether Star,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_star.png,64
1112,Nether Wart,Nether Wart,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_wart.png,64
1113,Nether Wart Block,Nether Wart Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_nether_wart_block.png,64
1114,Netherite Axe,Netherite Axe,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_axe.png,1
1115,Netherite Boots,Netherite Boots,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_boots.png,1
1116,Netherite Chestplate,Netherite Chestplate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_chestplate.png,1
1117,Netherite Helmet,Netherite Helmet,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_helmet.png,1
1118,Netherite Hoe,Netherite Hoe,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_hoe.png,1
1119,Netherite Horse Armor,Netherite Horse Armor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_horse_armor.png,1
1120,Netherite Ingot,Netherite Ingot,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_ingot.png,64
1121,Netherite Leggings,Netherite Leggings,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_leggings.png,1
1122,Netherite Nautilus Armor,Netherite Nautilus Armor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_nautilus_armor.png,1
1123,Netherite Pickaxe,Netherite Pickaxe,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_pickaxe.png,1
1124,Netherite Scrap,Netherite Scrap,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_scrap.png,64
1125,Netherite Shovel,Netherite Shovel,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_shovel.png,1
1126,Netherite Spear,Netherite Spear,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_spear.png,1
1127,Netherite Sword,Netherite Sword,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_sword.png,1
1128,Netherite Upgrade,Netherite Upgrade,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherite_upgrade.png,64
1129,Netherrack,Netherrack,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_netherrack.png,64
1130,Note Block,Note Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_note_block.png,64
1131,Oak Boat,Oak Boat,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_boat.png,1
1132,Oak Boat with Chest,Oak Boat with Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_boat_with_chest.png,1
1133,Oak Button,Oak Button,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_button.png,64
1134,Oak Door,Oak Door,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_door.png,64
1135,Oak Fence,Oak Fence,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_fence.png,64
1136,Oak Fence Gate,Oak Fence Gate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_fence_gate.png,64
1137,Oak Hanging Sign,Oak Hanging Sign,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_hanging_sign.png,16
1138,Oak Leaves,Oak Leaves,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_leaves.png,64
1139,Oak Log,Oak Log,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_log.png,64
1140,Oak Planks,Oak Planks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_planks.png,64
1141,Oak Pressure Plate,Oak Pressure Plate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_pressure_plate.png,64
1142,Oak Sapling,Oak Sapling,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_sapling.png,64
1143,Oak Shelf,Oak Shelf,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_shelf.png,64
1144,Oak Sign,Oak Sign,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_sign.png,16
1145,Oak Slab,Oak Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_slab.png,64
1146,Oak Stairs,Oak Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_stairs.png,64
1147,Oak Trapdoor,Oak Trapdoor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_trapdoor.png,64
1148,Oak Wood,Oak Wood,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oak_wood.png,64
1149,Observer,Observer,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_observer.png,64
1150,Obsidian,Obsidian,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_obsidian.png,64
1151,Ocean Explorer Map,Ocean Explorer Map,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ocean_explorer_map.png,64
1152,Ocelot Spawn Egg,Ocelot Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ocelot_spawn_egg.png,64
1153,Ochre Froglight,Ochre Froglight,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ochre_froglight.png,64
1154,Ominous Banner,Ominous Banner,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ominous_banner.png,16
1155,Ominous Bottle - Bad Omen (01:40:00),Ominous Bottle - Bad Omen (01:40:00),https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ominous_bottle_bad_omen_01_40_00.png,64
1156,Ominous Bottle - Bad Omen II (01:40:00),Ominous Bottle - Bad Omen II (01:40:00),https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ominous_bottle_bad_omen_ii_01_40_00.png,64
1157,Ominous Bottle - Bad Omen III (01:40:00),Ominous Bottle - Bad Omen III (01:40:00),https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ominous_bottle_bad_omen_iii_01_40_00.png,64
1158,Ominous Bottle - Bad Omen IV (01:40:00),Ominous Bottle - Bad Omen IV (01:40:00),https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ominous_bottle_bad_omen_iv_01_40_00.png,64
1159,Ominous Bottle - Bad Omen V (01:40:00),Ominous Bottle - Bad Omen V (01:40:00),https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ominous_bottle_bad_omen_v_01_40_00.png,64
1160,Ominous Trial Key,Ominous Trial Key,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ominous_trial_key.png,64
1161,Ominous Trial Spawner,Ominous Trial Spawner,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ominous_trial_spawner.png,64
1162,Ominous Vault,Ominous Vault,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ominous_vault.png,64
1163,Open Eyeblossom,Open Eyeblossom,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_open_eyeblossom.png,64
1164,Orange Banner,Orange Banner,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_banner.png,16
1165,Orange Bed,Orange Bed,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_bed.png,1
1166,Orange Bundle,Orange Bundle,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_bundle.png,1
1167,Orange Candle,Orange Candle,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_candle.png,64
1168,Orange Carpet,Orange Carpet,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_carpet.png,64
1169,Orange Concrete,Orange Concrete,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_concrete.png,64
1170,Orange Concrete Powder,Orange Concrete Powder,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_concrete_powder.png,64
1171,Orange Dye,Orange Dye,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_dye.png,64
1172,Orange Glazed Terracotta,Orange Glazed Terracotta,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_glazed_terracotta.png,64
1173,Orange Harness,Orange Harness,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_harness.png,1
1174,Orange Shield,Orange Shield,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_shield.png,1
1175,Orange Shulker Box,Orange Shulker Box,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_shulker_box.png,1
1176,Orange Stained Glass,Orange Stained Glass,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_stained_glass.png,64
1177,Orange Stained Glass Pane,Orange Stained Glass Pane,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_stained_glass_pane.png,64
1178,Orange Terracotta,Orange Terracotta,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_terracotta.png,64
1179,Orange Tulip,Orange Tulip,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_tulip.png,64
1180,Orange Wool,Orange Wool,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_orange_wool.png,64
1181,Oxeye Daisy,Oxeye Daisy,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxeye_daisy.png,64
1182,Oxidized Chiseled Copper,Oxidized Chiseled Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_chiseled_copper.png,64
1183,Oxidized Copper,Oxidized Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_copper.png,64
1184,Oxidized Copper Bars,Oxidized Copper Bars,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_copper_bars.png,64
1185,Oxidized Copper Bulb,Oxidized Copper Bulb,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_copper_bulb.png,64
1186,Oxidized Copper Chain,Oxidized Copper Chain,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_copper_chain.png,64
1187,Oxidized Copper Chest,Oxidized Copper Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_copper_chest.png,64
1188,Oxidized Copper Door,Oxidized Copper Door,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_copper_door.png,64
1189,Oxidized Copper Golem Statue,Oxidized Copper Golem Statue,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_copper_golem_statue.png,64
1190,Oxidized Copper Grate,Oxidized Copper Grate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_copper_grate.png,64
1191,Oxidized Copper Lantern,Oxidized Copper Lantern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_copper_lantern.png,64
1192,Oxidized Copper Trapdoor,Oxidized Copper Trapdoor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_copper_trapdoor.png,64
1193,Oxidized Cut Copper,Oxidized Cut Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_cut_copper.png,64
1194,Oxidized Cut Copper Slab,Oxidized Cut Copper Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_cut_copper_slab.png,64
1195,Oxidized Cut Copper Stairs,Oxidized Cut Copper Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_cut_copper_stairs.png,64
1196,Oxidized Lightning Rod,Oxidized Lightning Rod,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_oxidized_lightning_rod.png,64
1197,Packed Ice,Packed Ice,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_packed_ice.png,64
1198,Packed Mud,Packed Mud,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_packed_mud.png,64
1199,Painting,Painting,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_painting.png,64
1200,Pale Hanging Moss,Pale Hanging Moss,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_hanging_moss.png,64
1201,Pale Moss Block,Pale Moss Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_moss_block.png,64
1202,Pale Moss Carpet,Pale Moss Carpet,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_moss_carpet.png,64
1203,Pale Oak Boat,Pale Oak Boat,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_oak_boat.png,1
1204,Pale Oak Boat with Chest,Pale Oak Boat with Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_oak_boat_with_chest.png,1
1205,Pale Oak Button,Pale Oak Button,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_oak_button.png,64
1206,Pale Oak Door,Pale Oak Door,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_oak_door.png,64
1207,Pale Oak Fence,Pale Oak Fence,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_oak_fence.png,64
1208,Pale Oak Fence Gate,Pale Oak Fence Gate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_oak_fence_gate.png,64
1209,Pale Oak Hanging Sign,Pale Oak Hanging Sign,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_oak_hanging_sign.png,64
1210,Pale Oak Leaves,Pale Oak Leaves,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_pale_oak_leaves.png,64
